商品代碼:6770	商品名稱:力積電

日期	開盤價	最高價	最低價	收盤價	成交量
'2024/03/15 00:00	26.6500	26.7000	26.3000	26.3000	22148
'2024/03/18 00:00	26.4000	26.9000	26.4000	26.8000	9919
'2024/03/19 00:00	26.8000	27.1500	26.6500	26.9500	11619
'2024/03/20 00:00	26.9500	27.2000	26.5500	26.6000	12177
'2024/03/21 00:00	26.8000	27.1000	26.7000	26.7500	11855
'2024/03/22 00:00	26.7500	26.8500	26.6000	26.6000	9341
'2024/03/25 00:00	26.5500	26.6000	26.3500	26.3500	10791
'2024/03/26 00:00	26.4000	26.5000	26.0500	26.0500	16834
'2024/03/27 00:00	26.0500	26.1000	25.5500	25.7000	21834
'2024/03/28 00:00	25.7000	26.0000	25.0500	25.9000	29204
'2024/03/29 00:00	25.9500	26.0000	25.6500	25.8000	10530
'2024/04/01 00:00	25.9500	26.3000	25.7500	25.9500	10009
'2024/04/02 00:00	26.0500	26.1000	25.8000	25.9000	7925
'2024/04/03 00:00	25.7000	25.7500	25.4000	25.4000	11990
'2024/04/08 00:00	25.3000	25.3500	25.1000	25.2000	13977
'2024/04/09 00:00	25.5000	25.9500	25.4000	25.6000	11962
'2024/04/10 00:00	25.8000	26.4000	25.7000	25.9500	19664
'2024/04/11 00:00	25.8500	25.9000	25.4000	25.4000	12546
'2024/04/12 00:00	25.4000	25.4500	25.2000	25.2000	12808
'2024/04/15 00:00	25.2000	25.2000	24.9000	25.0000	17599
'2024/04/16 00:00	24.8000	24.8500	24.0000	24.1500	26459
'2024/04/17 00:00	24.1500	24.2000	23.5000	23.6500	34511
'2024/04/18 00:00	23.5500	23.6000	23.0000	23.0500	35209
'2024/04/19 00:00	22.7500	23.0000	21.8500	22.2000	43049
'2024/04/22 00:00	22.2000	22.4500	21.7000	21.7000	27914
'2024/04/23 00:00	21.9000	22.1000	21.7000	21.8500	21470
'2024/04/24 00:00	22.1000	22.8000	22.0500	22.6000	27021
'2024/04/25 00:00	22.4500	22.4500	21.9000	21.9500	20637
'2024/04/26 00:00	22.1000	22.5000	22.1000	22.1500	29521
'2024/04/29 00:00	22.4000	23.2000	22.4000	23.2000	28552
'2024/04/30 00:00	23.2000	23.5000	22.8000	22.8500	19817
'2024/05/02 00:00	22.9000	23.8000	22.8500	23.6000	31413
'2024/05/03 00:00	24.2000	25.9000	24.2000	25.3500	95324
'2024/05/06 00:00	25.7000	25.9000	25.0500	25.2000	45330
'2024/05/07 00:00	25.2000	25.4000	24.6000	24.7000	25978
'2024/05/08 00:00	24.7500	25.1000	24.3500	24.7000	19460
'2024/05/09 00:00	25.0500	25.2000	24.7000	24.7500	15792
'2024/05/10 00:00	24.7500	24.9000	24.1500	24.3500	14284
'2024/05/13 00:00	24.3500	24.3500	23.9000	24.1000	15694
'2024/05/14 00:00	24.6000	25.2500	24.5500	24.8500	21858
'2024/05/15 00:00	24.5500	24.8500	24.3000	24.7000	25710
'2024/05/16 00:00	24.9000	26.7500	24.9000	26.4500	80279
'2024/05/17 00:00	26.7000	26.7500	25.6500	25.6500	42280
'2024/05/20 00:00	26.2000	26.2000	25.2500	25.4500	24741
'2024/05/21 00:00	25.4500	25.8000	25.3000	25.5500	12438
'2024/05/22 00:00	25.5000	26.7000	25.5000	26.1500	34685
'2024/05/23 00:00	26.4000	26.8000	26.1000	26.5500	37622
'2024/05/24 00:00	26.1000	26.1000	25.3500	25.6500	31119
'2024/05/27 00:00	25.6000	26.3000	25.6000	25.9500	30066
'2024/05/28 00:00	26.0000	26.4000	25.6000	26.3500	31075
'2024/05/29 00:00	26.3500	26.3500	25.8000	25.8000	19360
'2024/05/30 00:00	25.5500	25.9000	25.4000	25.4000	21491
'2024/05/31 00:00	25.4500	26.1000	24.6500	24.9000	287437
'2024/06/03 00:00	25.2500	25.5500	24.7000	24.7500	24071
'2024/06/04 00:00	24.5000	24.6500	24.2500	24.2500	16811
'2024/06/05 00:00	24.4000	24.5500	23.9000	24.3000	19080
'2024/06/06 00:00	24.4500	24.7500	24.1000	24.1500	13228
'2024/06/07 00:00	24.3000	24.9000	24.3000	24.7500	17025
'2024/06/11 00:00	24.8000	25.9000	24.8000	25.2000	29972
'2024/06/12 00:00	25.3000	25.5000	24.8500	25.2500	20936
'2024/06/13 00:00	26.0000	26.7500	26.0000	26.2000	63245
'2024/06/14 00:00	26.2500	26.7500	25.9500	26.7000	44095
'2024/06/17 00:00	26.8500	28.5000	26.6000	27.8000	93494
'2024/06/18 00:00	28.0500	28.1500	27.2000	27.5500	44006
'2024/06/19 00:00	27.6000	27.7000	26.6500	26.7000	38290
'2024/06/20 00:00	26.8000	28.0000	26.8000	27.6000	49038
'2024/06/21 00:00	27.4500	27.8000	27.2000	27.6000	24644
'2024/06/24 00:00	27.6000	27.6000	26.7500	26.8500	22811
'2024/06/25 00:00	26.9000	27.1000	26.3000	26.5500	14897
'2024/06/26 00:00	26.6000	26.7500	26.0000	26.3500	16424
'2024/06/27 00:00	26.3500	26.4000	26.0000	26.1000	11677
'2024/06/28 00:00	26.3000	26.9500	26.3000	26.8000	16914
'2024/07/01 00:00	27.0000	27.6000	26.9000	27.1500	26065
'2024/07/02 00:00	27.1000	27.2000	26.7000	26.7000	17825
'2024/07/03 00:00	27.0000	27.2000	26.8000	26.9000	11720
'2024/07/04 00:00	27.2000	27.4000	26.7000	26.9500	16536
'2024/07/05 00:00	26.9500	27.2000	26.6500	26.8000	11599
'2024/07/08 00:00	26.9000	27.3000	26.5500	26.7500	16489
'2024/07/09 00:00	26.8500	26.8500	26.0000	26.4500	22237
'2024/07/10 00:00	26.4500	26.5000	26.0500	26.1500	12479
'2024/07/11 00:00	26.5000	26.8500	26.3000	26.6500	15134
'2024/07/12 00:00	26.5000	26.9000	26.2500	26.4500	12123
'2024/07/15 00:00	26.5500	26.6500	25.7000	25.7500	24901
'2024/07/16 00:00	25.9000	26.2500	25.6500	25.6500	15168
'2024/07/17 00:00	24.3500	25.3000	23.6000	24.7500	63028
'2024/07/18 00:00	24.1000	24.3500	23.8000	24.1500	38209
'2024/07/19 00:00	24.2000	24.2000	23.7000	23.7000	23805
'2024/07/22 00:00	23.7500	23.7500	23.0000	23.2000	22628
'2024/07/23 00:00	23.3500	23.7000	23.2500	23.3000	15589
'2024/07/26 00:00	22.8000	23.1500	22.6000	23.1500	13932
'2024/07/29 00:00	23.4500	23.5500	22.7500	22.7500	14179
'2024/07/30 00:00	22.7500	23.0000	22.3000	23.0000	14999
'2024/07/31 00:00	22.7500	23.3000	22.7000	23.0000	8464
'2024/08/01 00:00	23.4500	23.8000	23.2500	23.7500	13436
'2024/08/02 00:00	23.2500	23.6000	23.0000	23.2000	14386
'2024/08/05 00:00	22.6000	22.6500	20.9000	20.9500	43022
'2024/08/06 00:00	21.1000	21.4000	19.6500	20.3500	31912
'2024/08/07 00:00	20.5000	21.5000	20.5000	21.3000	17975
'2024/08/08 00:00	20.6500	21.2000	20.6000	20.8500	10456
'2024/08/09 00:00	21.2500	21.8500	21.1500	21.4500	19184
'2024/08/12 00:00	21.7000	22.2000	21.6500	22.0000	9706
'2024/08/13 00:00	22.2000	22.2000	21.6500	21.8500	8960
'2024/08/14 00:00	22.2000	22.5500	22.0500	22.2000	11262
'2024/08/15 00:00	22.2500	22.2500	21.8500	21.9500	7498
'2024/08/16 00:00	22.3500	22.4000	22.0000	22.0500	8931
'2024/08/19 00:00	21.9000	22.1500	21.9000	22.0000	4788
'2024/08/20 00:00	22.2500	22.3500	21.9500	22.0000	6102
'2024/08/21 00:00	22.0000	22.0500	21.7000	21.7500	8241
'2024/08/22 00:00	21.8500	22.1000	21.7000	21.8500	5741
'2024/08/23 00:00	21.6500	21.7000	21.2500	21.5000	10133
'2024/08/26 00:00	21.6000	22.2000	21.6000	21.8500	9412
'2024/08/27 00:00	21.9000	21.9000	21.5000	21.7000	7572
'2024/08/28 00:00	21.6000	21.7000	21.4500	21.5500	6498
'2024/08/29 00:00	21.3500	21.5000	21.2500	21.5000	6826
'2024/08/30 00:00	21.6000	21.7500	21.4500	21.6000	7887
'2024/09/02 00:00	21.7000	21.7000	21.1500	21.1500	10662
'2024/09/03 00:00	21.2000	21.4000	20.7000	20.7000	12572
'2024/09/04 00:00	19.7500	20.0500	19.1000	19.8000	25107
'2024/09/05 00:00	20.6000	21.1000	20.3000	20.3500	21813
'2024/09/06 00:00	20.6500	20.9500	20.2000	20.3000	15415
'2024/09/09 00:00	19.6000	20.1000	19.5500	20.0000	13877
'2024/09/10 00:00	20.1000	20.1500	19.6000	19.6500	9682
'2024/09/11 00:00	19.8000	20.2000	19.8000	20.0000	9295
'2024/09/12 00:00	20.7000	20.7000	20.3000	20.3500	9258
'2024/09/13 00:00	20.3500	20.5500	20.3000	20.5000	5054
'2024/09/16 00:00	20.6000	20.8000	20.5500	20.8000	7221
'2024/09/18 00:00	20.9500	20.9500	20.4500	20.5000	8049
'2024/09/19 00:00	20.4500	20.7500	20.3000	20.6000	7845
'2024/09/20 00:00	20.8500	21.0500	20.7000	20.7000	10935
'2024/09/23 00:00	20.9000	20.9500	20.7000	20.8000	6675
'2024/09/24 00:00	20.8500	20.8500	20.6000	20.8500	5512
'2024/09/25 00:00	21.0500	21.6000	21.0000	21.3500	16222
'2024/09/26 00:00	21.5500	21.6500	21.1000	21.1500	8287
'2024/09/27 00:00	21.7000	22.2000	21.6500	22.0000	29267
'2024/09/30 00:00	21.8000	21.8000	21.3000	21.6000	12556
'2024/10/01 00:00	21.5000	21.5000	20.8500	20.9000	16149
'2024/10/04 00:00	20.8000	20.8500	20.3000	20.6000	13818
'2024/10/07 00:00	20.6500	20.8000	20.4500	20.7000	8681
'2024/10/08 00:00	20.6500	20.7000	20.2500	20.5500	10744
'2024/10/09 00:00	20.6000	20.7000	20.1000	20.1000	8449
'2024/10/11 00:00	20.3000	20.3000	20.1000	20.1500	5238
'2024/10/14 00:00	20.1500	20.2000	20.0000	20.1500	5453
'2024/10/15 00:00	20.1500	20.3500	20.1500	20.2500	6662
'2024/10/16 00:00	20.0500	20.0500	19.7500	19.8500	13982
'2024/10/17 00:00	19.9000	20.4000	19.9000	20.3000	10744
'2024/10/18 00:00	20.4000	20.4000	19.9000	19.9000	11170
'2024/10/21 00:00	19.9500	20.1000	19.8500	20.0500	8005
'2024/10/22 00:00	20.0500	20.2000	19.8500	20.0500	7162
'2024/10/23 00:00	20.3500	20.7500	20.0000	20.0000	25509
'2024/10/24 00:00	20.0500	20.1000	19.7000	19.7000	14953
'2024/10/25 00:00	19.7000	19.8000	19.2000	19.3000	21597
'2024/10/28 00:00	19.2500	19.3500	18.7500	19.0000	30749
'2024/10/29 00:00	18.9000	18.9500	18.5000	18.5500	16020
'2024/10/30 00:00	18.6500	18.7500	18.0000	18.0000	24404
'2024/11/01 00:00	17.5500	18.4000	17.3500	18.4000	20664
'2024/11/04 00:00	18.4000	18.8000	18.2000	18.3500	15343
'2024/11/05 00:00	18.3500	18.4500	18.0500	18.0500	10019
'2024/11/06 00:00	18.1500	18.5000	18.0000	18.3000	11648
'2024/11/07 00:00	18.2500	19.2000	18.1500	19.0000	14752
'2024/11/08 00:00	19.1000	19.1500	18.6500	18.7000	10240
'2024/11/11 00:00	18.7000	18.7000	18.1500	18.2000	11795
'2024/11/12 00:00	18.0000	18.2000	17.8000	17.8000	15963
'2024/11/13 00:00	17.8000	18.0500	17.6000	17.8000	10428
'2024/11/14 00:00	17.8000	17.9000	17.4500	17.4500	13585
'2024/11/15 00:00	17.5000	18.0500	17.5000	17.9000	7303
'2024/11/18 00:00	18.0000	18.2000	17.9000	18.1500	8103
'2024/11/19 00:00	18.1500	18.3000	17.9000	18.0500	7321
'2024/11/20 00:00	18.0500	18.1500	17.7000	17.7000	8549
'2024/11/21 00:00	17.7000	17.8500	17.6000	17.7500	10517
'2024/11/22 00:00	17.7000	17.8500	17.6000	17.6000	16465
'2024/11/25 00:00	17.7500	17.9000	17.4500	17.6000	16864
'2024/11/26 00:00	17.6500	18.1000	17.4500	17.9500	16145
'2024/11/27 00:00	17.9500	18.0000	17.1500	17.1500	22337
'2024/11/28 00:00	17.2000	17.3000	16.4000	16.6000	26624
'2024/11/29 00:00	16.7000	17.0000	16.6500	16.9500	14770
'2024/12/02 00:00	17.1000	17.2000	16.6500	16.6500	12173
'2024/12/03 00:00	16.8500	17.0500	16.7000	16.8500	11367
'2024/12/04 00:00	16.9500	17.1000	16.8000	17.1000	8952
'2024/12/05 00:00	17.0500	17.1000	16.7000	16.7000	8830
'2024/12/06 00:00	16.7500	17.1000	16.6500	16.8000	9492
'2024/12/09 00:00	16.8500	17.0000	16.5000	16.6500	10768
'2024/12/10 00:00	16.7000	17.2000	16.6500	16.7000	8560
'2024/12/11 00:00	16.7000	16.7000	15.7500	15.7500	34209
'2024/12/12 00:00	15.9000	16.3500	15.5000	15.5500	20486
'2024/12/13 00:00	15.6000	15.6000	15.0000	15.0500	33673
'2024/12/16 00:00	15.2500	15.5500	14.9500	15.0500	23373
'2024/12/17 00:00	15.2000	15.4500	15.0500	15.1000	16565
'2024/12/18 00:00	15.1500	15.9000	15.0000	15.6500	24418
'2024/12/19 00:00	15.4000	16.2000	15.3000	15.7500	23942
'2024/12/20 00:00	15.6000	15.7500	15.3000	15.3000	17907
'2024/12/23 00:00	15.5000	16.0000	15.5000	15.9000	20370
'2024/12/24 00:00	16.3000	17.3000	16.2500	16.7500	45837
'2024/12/25 00:00	17.0000	17.1500	16.4500	16.6000	22236
'2024/12/26 00:00	16.7000	16.8000	16.4500	16.5000	9884
'2024/12/27 00:00	16.5500	16.5500	16.1000	16.5500	13356
'2024/12/30 00:00	16.4500	16.4500	16.0000	16.0000	10042
'2024/12/31 00:00	15.9000	16.0000	15.6500	15.9000	10451
'2025/01/02 00:00	15.8500	16.1000	15.6500	15.7000	10217
'2025/01/03 00:00	15.8000	16.2000	15.6000	15.6000	9826
'2025/01/06 00:00	15.8000	16.1000	15.6500	15.8500	12950
'2025/01/07 00:00	16.0000	16.2000	15.1500	15.2000	20397
'2025/01/08 00:00	15.2000	15.3000	15.0500	15.1500	8383
'2025/01/09 00:00	15.1000	15.1500	14.2500	14.3000	28647
'2025/01/10 00:00	14.3000	14.6000	14.2000	14.2000	10461
'2025/01/13 00:00	14.1000	14.1500	13.5000	13.6500	25687
'2025/01/14 00:00	13.8500	14.2000	13.8000	14.1000	13618
'2025/01/15 00:00	14.1000	14.4000	13.9000	14.3000	8970
'2025/01/16 00:00	14.5000	14.6000	14.3500	14.4500	9817
'2025/01/17 00:00	14.4500	15.3000	14.3000	15.0000	25326
'2025/01/20 00:00	16.5000	16.5000	16.5000	16.5000	16927
'2025/01/21 00:00	18.1500	18.1500	18.1500	18.1500	21703
'2025/01/22 00:00	19.9500	19.9500	19.5000	19.9500	82858
'2025/02/03 00:00	19.5000	20.7000	19.2000	20.7000	189708
'2025/02/04 00:00	20.2500	20.2500	18.6500	18.6500	114427
'2025/02/05 00:00	18.8000	19.0000	18.3000	18.5500	53520
'2025/02/06 00:00	18.6500	18.8500	17.7000	18.3000	68344
'2025/02/07 00:00	18.1000	18.1500	17.5000	17.6000	45946
'2025/02/10 00:00	17.3000	17.4000	16.7500	16.8500	47390
'2025/02/11 00:00	17.2500	18.2500	17.1000	17.5500	67730
'2025/02/12 00:00	17.5500	17.6500	17.2000	17.2000	31542
'2025/02/13 00:00	17.4500	18.7000	17.3000	18.1500	73706
'2025/02/14 00:00	17.7500	18.5500	17.6000	18.3500	56760
'2025/02/17 00:00	18.3500	18.8500	18.0000	18.4500	48650
'2025/02/18 00:00	18.4500	18.7000	18.2500	18.4500	26054
'2025/02/19 00:00	18.4000	19.1000	18.4000	18.9000	45757
'2025/02/20 00:00	19.0000	19.1500	18.4000	18.4500	35051
'2025/02/21 00:00	18.3500	18.8000	18.3500	18.6500	22206
'2025/02/24 00:00	18.5500	18.8500	18.4000	18.7000	17233
'2025/02/25 00:00	18.5000	19.0500	18.4000	19.0000	33850
'2025/02/26 00:00	18.8500	18.9500	18.5000	18.5000	27435
'2025/02/27 00:00	18.5000	18.7500	18.2000	18.3500	19973
'2025/03/03 00:00	18.1000	18.1000	17.6000	17.6000	23203
'2025/03/04 00:00	17.2000	18.0000	17.1500	18.0000	15618
'2025/03/05 00:00	17.9500	18.6000	17.8500	18.6000	18984
'2025/03/06 00:00	18.7500	18.8000	18.0500	18.0500	17015
'2025/03/07 00:00	18.0000	18.3500	17.9000	17.9500	13405
'2025/03/10 00:00	18.0500	18.9500	18.0500	18.6000	30942
'2025/03/11 00:00	18.2000	18.2000	17.6500	18.0500	29336
'2025/03/12 00:00	18.0500	18.6000	17.8000	18.3000	29930
'2025/03/13 00:00	18.4000	18.5000	17.7000	17.7000	22693
'2025/03/14 00:00	17.7500	18.2000	17.5500	18.0000	18639
'2025/03/17 00:00	18.2000	18.3500	17.8500	17.9500	14384
'2025/03/18 00:00	18.0500	18.2500	17.8000	17.9500	12013
'2025/03/19 00:00	18.0000	18.2500	17.8000	17.8000	13071
'2025/03/20 00:00	17.9500	18.3500	17.9500	18.1500	13956
'2025/03/21 00:00	18.2000	18.2000	17.7500	17.8500	18003
'2025/03/24 00:00	17.9000	18.0000	17.6000	17.6000	9752
'2025/03/25 00:00	17.7500	17.9500	17.2000	17.2000	14526
'2025/03/26 00:00	17.3000	17.5500	17.2000	17.2000	6923
'2025/03/27 00:00	17.0500	17.4000	16.8000	17.1000	12644
'2025/03/28 00:00	17.0000	17.1000	16.3500	16.3500	16556
'2025/03/31 00:00	15.8000	15.8500	15.1500	15.2000	26222
'2025/04/01 00:00	15.5000	15.9000	15.4000	15.7000	15928
'2025/04/02 00:00	15.7000	16.0000	15.4000	15.8500	13630
'2025/04/07 00:00	14.3000	14.3000	14.3000	14.3000	5635
'2025/04/08 00:00	13.1000	13.7000	12.9000	13.2500	41032
'2025/04/09 00:00	13.1000	13.1500	11.9500	11.9500	40496
'2025/04/10 00:00	13.1000	13.1000	13.1000	13.1000	5008
'2025/04/11 00:00	13.0000	13.6500	12.3000	13.6500	22204
'2025/04/14 00:00	14.0000	14.7000	13.9500	14.2000	25934
'2025/04/15 00:00	14.3500	14.5000	14.1500	14.4500	11887
'2025/04/16 00:00	14.2500	14.3000	14.0000	14.1000	17072
'2025/04/17 00:00	14.0000	14.2500	13.8500	14.1000	9850
'2025/04/18 00:00	14.1500	14.4000	14.1000	14.1000	7533
'2025/04/21 00:00	14.2000	14.2500	13.8000	13.8000	6553
'2025/04/22 00:00	13.7000	13.9500	13.3500	13.7000	8171
'2025/04/23 00:00	14.1500	14.5500	14.1000	14.4000	17444
'2025/04/24 00:00	14.5000	14.5500	14.0000	14.0000	9674
'2025/04/25 00:00	14.3000	14.3500	13.9500	14.0000	10831
'2025/04/28 00:00	14.0500	14.2000	13.9000	14.1500	7604
'2025/04/29 00:00	14.4000	14.5000	14.1000	14.4000	13520
'2025/04/30 00:00	14.4000	14.4500	14.1500	14.1500	9984
'2025/05/02 00:00	14.3500	14.4000	14.2000	14.2500	8367
'2025/05/05 00:00	14.4000	14.6500	13.8000	14.1000	13943
'2025/05/06 00:00	14.2000	14.2000	14.0000	14.1000	5172
'2025/05/07 00:00	14.2500	14.3500	14.0500	14.1000	5719
'2025/05/08 00:00	14.2000	14.4500	14.1500	14.1500	7695
'2025/05/09 00:00	14.2500	14.5000	14.1500	14.5000	12169
'2025/05/12 00:00	14.7000	15.3000	14.6000	15.2500	18225
'2025/05/13 00:00	15.9500	16.3000	15.7500	16.0000	32753
'2025/05/14 00:00	16.0500	16.2000	15.7000	16.0000	18199
'2025/05/15 00:00	16.0500	16.1000	15.5500	15.6500	13764
'2025/05/16 00:00	15.6000	15.6000	15.3000	15.3000	13626
'2025/05/19 00:00	15.2500	15.6500	15.1000	15.3000	10191
'2025/05/20 00:00	15.5000	15.7500	15.4000	15.5500	13553
'2025/05/21 00:00	15.5500	15.7500	15.4000	15.7000	7982
'2025/05/22 00:00	15.5000	15.6000	15.3000	15.6000	8555
'2025/05/23 00:00	15.6000	15.6500	15.4500	15.4500	7930
'2025/05/26 00:00	15.5500	15.6000	15.3500	15.4500	7642
'2025/05/27 00:00	15.5500	15.8000	15.4000	15.5500	13697
'2025/05/28 00:00	15.7000	16.1000	15.3500	15.4000	17746
'2025/05/29 00:00	15.6500	15.8000	15.4000	15.5000	12463
'2025/06/02 00:00	15.5000	15.5000	14.7500	14.7500	14476
'2025/06/03 00:00	15.0000	15.1500	14.6000	14.6000	8678
'2025/06/04 00:00	14.7500	15.2000	14.7500	14.9000	10644
'2025/06/05 00:00	14.9000	15.3500	14.8000	15.0500	10016
'2025/06/06 00:00	15.0000	15.7500	14.9000	15.5500	16568
'2025/06/09 00:00	15.6500	15.7500	15.3000	15.6500	12212
'2025/06/10 00:00	15.7000	16.0500	15.6500	15.8000	13058
'2025/06/11 00:00	15.8500	15.9000	15.6000	15.6500	11227
'2025/06/12 00:00	15.6500	15.8500	15.5500	15.8000	11304
'2025/06/13 00:00	15.6000	15.6500	15.0000	15.0000	18417
'2025/06/16 00:00	15.0000	15.1500	14.8000	14.9000	7909
'2025/06/17 00:00	15.1000	15.4000	14.9500	15.0000	9381
'2025/06/18 00:00	15.0000	16.0000	14.9500	15.9500	21686
'2025/06/19 00:00	16.1500	16.1500	15.3000	15.4000	34576
'2025/06/20 00:00	15.3500	15.5500	14.7500	15.0000	21177
'2025/06/23 00:00	14.6500	14.9500	14.5000	14.9000	11752
'2025/06/24 00:00	15.1500	15.5000	15.1000	15.4000	15423
'2025/06/25 00:00	15.6000	15.6000	15.3000	15.4000	11412
'2025/06/26 00:00	15.5000	15.9000	15.4000	15.4000	15058
'2025/06/27 00:00	15.5500	15.7500	15.3500	15.4500	8946
'2025/06/30 00:00	15.4500	15.5500	15.3000	15.4000	7835
'2025/07/01 00:00	15.4000	15.6000	15.3500	15.5000	8515
'2025/07/02 00:00	15.6000	16.0500	15.3000	16.0500	27105
'2025/07/03 00:00	17.2000	17.6500	16.3000	17.6500	98948
'2025/07/04 00:00	17.8000	18.6000	17.4000	17.6500	205691
'2025/07/07 00:00	17.5000	17.5000	16.8000	17.3000	49612
'2025/07/08 00:00	17.2000	17.2000	16.2500	16.2500	46450
'2025/07/09 00:00	16.2500	16.3500	15.8500	15.9500	30236
'2025/07/10 00:00	16.0000	16.1500	15.6000	15.6000	19506
'2025/07/11 00:00	15.7000	16.2000	15.6500	16.1500	22658
'2025/07/14 00:00	16.2500	16.3500	15.9000	16.2000	13604
'2025/07/15 00:00	16.1000	16.4000	16.1000	16.3000	9525
'2025/07/16 00:00	16.2000	16.4000	16.2000	16.2500	11051
'2025/07/17 00:00	16.2500	16.7500	16.1500	16.6500	18543
'2025/07/18 00:00	16.8000	16.9500	16.5000	16.6500	16602
'2025/07/21 00:00	16.6000	17.1000	16.3500	16.8500	20967
'2025/07/22 00:00	17.2000	17.3000	16.1000	16.2500	55362
'2025/07/23 00:00	15.8000	15.8000	15.4500	15.7000	41541
'2025/07/24 00:00	15.6500	15.7000	15.2000	15.2500	29673
'2025/07/25 00:00	15.2500	15.6000	15.2000	15.3000	15267
'2025/07/28 00:00	15.2500	15.3500	15.0500	15.1500	16325
'2025/07/29 00:00	15.1500	15.3000	14.9000	14.9000	18816
'2025/07/30 00:00	14.9000	15.5000	14.8000	15.3500	22142
'2025/07/31 00:00	15.3000	15.3500	15.0000	15.0000	13933
'2025/08/01 00:00	14.8000	15.2500	14.6500	15.2500	12255
'2025/08/04 00:00	14.8500	15.0000	14.7000	14.9500	24270
'2025/08/05 00:00	15.0000	15.6000	15.0000	15.3000	16236
'2025/08/06 00:00	15.3000	15.3000	14.9500	15.0500	12491
'2025/08/07 00:00	15.1000	15.2000	14.8500	14.8500	12221
'2025/08/08 00:00	14.8000	15.2500	14.8000	14.9000	15362
'2025/08/11 00:00	14.9500	15.0500	14.7500	15.0000	10144
'2025/08/12 00:00	15.0000	15.4000	15.0000	15.3000	13470
'2025/08/13 00:00	15.4000	15.7000	15.2500	15.3000	16693
'2025/08/14 00:00	15.3000	15.7000	15.3000	15.6000	17532
'2025/08/15 00:00	15.7000	15.7000	15.4000	15.6000	12427
'2025/08/18 00:00	15.6500	15.9000	15.5500	15.9000	18732
'2025/08/19 00:00	16.0000	16.2500	15.7000	15.9000	13835
'2025/08/20 00:00	15.9000	15.9000	15.3500	15.4500	13083
'2025/08/21 00:00	15.5000	16.0000	15.5000	15.9000	13452
'2025/08/22 00:00	15.9000	15.9500	15.6000	15.7000	8161
'2025/08/25 00:00	15.9500	16.2000	15.8000	15.8000	14000
'2025/08/26 00:00	15.7500	15.9000	15.7000	15.8000	8023
'2025/08/27 00:00	15.9500	16.1500	15.8000	15.8500	12647
'2025/08/28 00:00	15.9500	16.1000	15.8500	16.0500	11131
'2025/08/29 00:00	16.1500	16.5000	15.9000	15.9000	16430
'2025/09/01 00:00	15.9000	15.9500	15.6500	15.7500	8608
'2025/09/02 00:00	15.8500	16.0500	15.3500	15.4000	10514
'2025/09/03 00:00	15.4500	15.7000	15.3000	15.3500	9027
'2025/09/04 00:00	15.5000	15.9000	15.4500	15.7000	10861
'2025/09/05 00:00	15.8000	16.2000	15.7500	16.0500	18219
'2025/09/08 00:00	16.2500	16.9500	16.2500	16.5500	50634
'2025/09/09 00:00	16.5500	16.7000	16.2500	16.5000	15474
'2025/09/10 00:00	16.6500	16.9000	16.3000	16.7000	24399
'2025/09/11 00:00	16.8000	17.4000	16.6000	17.2000	46411
'2025/09/12 00:00	17.5000	18.9000	17.4500	17.9500	201098
'2025/09/15 00:00	18.1000	18.2500	17.6000	17.8500	53832
'2025/09/16 00:00	17.8500	18.9000	17.6000	18.5500	75309
'2025/09/17 00:00	18.6000	20.4000	18.6000	20.4000	163282
'2025/09/18 00:00	21.2500	22.4000	20.9500	22.4000	324723
'2025/09/19 00:00	22.8000	23.1500	22.0000	22.1000	313504
'2025/09/22 00:00	22.0500	22.6000	21.1500	21.3500	136926
'2025/09/23 00:00	21.6500	23.4500	21.6500	23.4500	258808
'2025/09/24 00:00	23.7000	24.7000	22.9000	23.8500	361618
'2025/09/25 00:00	23.0000	24.0000	22.9500	23.1000	121889
'2025/09/26 00:00	22.7500	23.5000	22.2000	23.1000	120818
'2025/09/30 00:00	25.3500	25.4000	24.9500	25.4000	151968
'2025/10/01 00:00	25.4000	27.9000	25.2000	27.9000	403847
'2025/10/02 00:00	30.1000	30.1000	27.4000	27.7000	438752
'2025/10/03 00:00	27.5000	28.4000	26.8500	27.2000	252970
'2025/10/07 00:00	27.8000	29.9000	27.6500	29.9000	365102
'2025/10/08 00:00	29.1000	31.3500	28.5500	31.0000	383548
'2025/10/09 00:00	31.5000	32.0000	30.2000	30.3000	328919
'2025/10/13 00:00	27.5500	29.3000	27.4500	29.2500	205148
'2025/10/14 00:00	30.6000	31.0000	27.3000	27.3000	293398
'2025/10/15 00:00	28.3500	28.4500	27.4000	27.8000	138414
'2025/10/16 00:00	28.5000	30.2500	28.4500	28.8000	292038
'2025/10/17 00:00	28.5000	30.7500	28.3000	29.5000	250232
'2025/10/20 00:00	30.5000	31.3000	29.4500	30.3000	245998
'2025/10/21 00:00	30.4500	30.7500	29.4500	30.7000	181942
'2025/10/22 00:00	28.5000	29.2000	28.0000	28.0000	276611
'2025/10/23 00:00	27.4000	28.9000	27.3500	28.6500	186458
'2025/10/27 00:00	30.5000	31.5000	30.5000	31.5000	346510
'2025/10/28 00:00	32.1500	33.6000	31.5000	31.9500	587816
'2025/10/29 00:00	32.0000	33.4000	30.5500	32.2500	387522
'2025/10/30 00:00	32.9000	34.1000	32.4000	33.0500	406256
'2025/10/31 00:00	32.9500	33.0000	31.5000	31.5000	196772
